Name,Description,datetime,temp,DATE,YEAR,WEEK,TIME
SAO JOAO DO TAUAPE,,2012092312,27.70887136612589,2012-09-22,2012,38,632
SAO JOAO DO TAUAPE,,2012092412,28.03997664910952,2012-09-23,2012,39,633
SAO JOAO DO TAUAPE,,2012092512,27.36953056451523,2012-09-24,2012,39,634
SAO JOAO DO TAUAPE,,2012092612,27.9093313763438,2012-09-25,2012,39,635
SAO JOAO DO TAUAPE,,2012092712,27.92271409411279,2012-09-26,2012,39,636
SAO JOAO DO TAUAPE,,2012092812,27.927206195182066,2012-09-27,2012,39,637
SAO JOAO DO TAUAPE,,2012092912,27.309823054469007,2012-09-28,2012,39,638
SAO JOAO DO TAUAPE,,2012093012,28.165849064489123,2012-09-29,2012,39,639
SAO JOAO DO TAUAPE,,2012100112,28.053265781439563,2012-09-30,2012,40,640
SAO JOAO DO TAUAPE,,2012100212,27.868060197769523,2012-10-01,2012,40,641
SAO JOAO DO TAUAPE,,2012100312,28.121302395551766,2012-10-02,2012,40,642
SAO JOAO DO TAUAPE,,2012100412,27.762495822640744,2012-10-03,2012,40,643
SAO JOAO DO TAUAPE,,2012100512,27.62436371475951,2012-10-04,2012,40,644
SAO JOAO DO TAUAPE,,2012100612,28.016767460251458,2012-10-05,2012,40,645
SAO JOAO DO TAUAPE,,2012100712,28.860440192330998,2012-10-06,2012,40,646
SAO JOAO DO TAUAPE,,2012100812,28.769287974799568,2012-10-07,2012,41,647
SAO JOAO DO TAUAPE,,2012100912,28.34085383531425,2012-10-08,2012,41,648
SAO JOAO DO TAUAPE,,2012101012,28.21881842293135,2012-10-09,2012,41,649
SAO JOAO DO TAUAPE,,2012101112,26.927152194627297,2012-10-10,2012,41,650
SAO JOAO DO TAUAPE,,2012101212,28.539535722192227,2012-10-11,2012,41,651
SAO JOAO DO TAUAPE,,2012101312,27.974841183604553,2012-10-12,2012,41,652
SAO JOAO DO TAUAPE,,2012101412,27.92729978062107,2012-10-13,2012,41,653
SAO JOAO DO TAUAPE,,2012101512,27.485295752488867,2012-10-14,2012,42,654
SAO JOAO DO TAUAPE,,2012101612,27.892766753650733,2012-10-15,2012,42,655
SAO JOAO DO TAUAPE,,2012101712,28.321013722258158,2012-10-16,2012,42,656
SAO JOAO DO TAUAPE,,2012101812,28.130193012251482,2012-10-17,2012,42,657
SAO JOAO DO TAUAPE,,2012101912,27.47631155035026,2012-10-18,2012,42,658
SAO JOAO DO TAUAPE,,2012102012,28.257656380093067,2012-10-19,2012,42,659
SAO JOAO DO TAUAPE,,2012102112,28.401590785188887,2012-10-20,2012,42,660
SAO JOAO DO TAUAPE,,2012102212,27.99964132492471,2012-10-21,2012,43,661
SAO JOAO DO TAUAPE,,2012102312,28.02472222256165,2012-10-22,2012,43,662
SAO JOAO DO TAUAPE,,2012102412,28.112411778852106,2012-10-23,2012,43,663
SAO JOAO DO TAUAPE,,2012102512,27.861322046165583,2012-10-24,2012,43,664
SAO JOAO DO TAUAPE,,2012102612,27.35979767886505,2012-10-25,2012,43,665
SAO JOAO DO TAUAPE,,2012102712,28.258498649043645,2012-10-26,2012,43,666
SAO JOAO DO TAUAPE,,2012102812,28.018732754469283,2012-10-27,2012,43,667
SAO JOAO DO TAUAPE,,2012102912,27.498865641135694,2012-10-29,2012,44,668
SAO JOAO DO TAUAPE,,2012103012,27.975964208871915,2012-10-30,2012,44,669
SAO JOAO DO TAUAPE,,2012103112,28.27496968629771,2012-10-31,2012,44,670
SAO JOAO DO TAUAPE,,2012110112,28.17764082979602,2012-11-01,2012,44,671
SAO JOAO DO TAUAPE,,2012110212,27.91971936006655,2012-11-02,2012,44,672
SAO JOAO DO TAUAPE,,2012110312,27.990844293663997,2012-11-03,2012,44,673
SAO JOAO DO TAUAPE,,2012110412,28.940923669822723,2012-11-04,2012,45,674
SAO JOAO DO TAUAPE,,2012110512,28.090419200700353,2012-11-05,2012,45,675
SAO JOAO DO TAUAPE,,2012110612,28.37061400489847,2012-11-06,2012,45,676
SAO JOAO DO TAUAPE,,2012110712,28.621142224951313,2012-11-07,2012,45,677
SAO JOAO DO TAUAPE,,2012110812,28.210302147987477,2012-11-08,2012,45,678
SAO JOAO DO TAUAPE,,2012110912,28.04811858229766,2012-11-09,2012,45,679
SAO JOAO DO TAUAPE,,2012111012,28.118775588700316,2012-11-10,2012,45,680
SAO JOAO DO TAUAPE,,2012111112,28.547584069941422,2012-11-11,2012,46,681
SAO JOAO DO TAUAPE,,2012111212,28.79446245787551,2012-11-12,2012,46,682
SAO JOAO DO TAUAPE,,2012111312,28.464573785598134,2012-11-13,2012,46,683
SAO JOAO DO TAUAPE,,2012111412,28.45334353292492,2012-11-14,2012,46,684
SAO JOAO DO TAUAPE,,2012111512,28.403836835723496,2012-11-15,2012,46,685
SAO JOAO DO TAUAPE,,2012111612,28.445295185175667,2012-11-16,2012,46,686
SAO JOAO DO TAUAPE,,2012111712,28.61936410161138,2012-11-17,2012,46,687
SAO JOAO DO TAUAPE,,2012111812,28.736720242047113,2012-11-18,2012,47,688
SAO JOAO DO TAUAPE,,2012111912,28.716505787235178,2012-11-19,2012,47,689
SAO JOAO DO TAUAPE,,2012112012,29.076061043657774,2012-11-20,2012,47,690
SAO JOAO DO TAUAPE,,2012112112,28.994922468093364,2012-11-21,2012,47,691
SAO JOAO DO TAUAPE,,2012112212,29.785251499974834,2012-11-22,2012,47,692
SAO JOAO DO TAUAPE,,2012112312,29.764662703407225,2012-11-23,2012,47,693
SAO JOAO DO TAUAPE,,2012112412,29.096462669347545,2012-11-24,2012,47,694
SAO JOAO DO TAUAPE,,2012112512,28.97395932976997,2012-11-25,2012,48,695
SAO JOAO DO TAUAPE,,2012112612,29.16038152414626,2012-11-26,2012,48,696
SAO JOAO DO TAUAPE,,2012112712,28.74823125103717,2012-11-27,2012,48,697
SAO JOAO DO TAUAPE,,2012112812,28.49789020186222,2012-11-28,2012,48,698
SAO JOAO DO TAUAPE,,2012112912,28.867365514812832,2012-11-29,2012,48,699
SAO JOAO DO TAUAPE,,2012113012,28.466726250693853,2012-11-30,2012,48,700
SAO JOAO DO TAUAPE,,2012120112,28.025470906073224,2012-12-01,2012,48,701
SAO JOAO DO TAUAPE,,2012120212,28.71659937267418,2012-12-02,2012,49,702
SAO JOAO DO TAUAPE,,2012120312,27.934786615736584,2012-12-03,2012,49,703
SAO JOAO DO TAUAPE,,2012120412,28.19102354756501,2012-12-04,2012,49,704
SAO JOAO DO TAUAPE,,2012120512,28.514922751749964,2012-12-05,2012,49,705
SAO JOAO DO TAUAPE,,2012120612,28.3801597196707,2012-12-06,2012,49,706
SAO JOAO DO TAUAPE,,2012120712,28.548987851525567,2012-12-07,2012,49,707
SAO JOAO DO TAUAPE,,2012120812,28.920428458694005,2012-12-08,2012,49,708
SAO JOAO DO TAUAPE,,2012120912,28.735503631340805,2012-12-09,2012,50,709
SAO JOAO DO TAUAPE,,2012121012,28.64538085363779,2012-12-10,2012,50,710
SAO JOAO DO TAUAPE,,2012121112,28.989026585439888,2012-12-11,2012,50,711
SAO JOAO DO TAUAPE,,2012121212,29.09028603037723,2012-12-12,2012,50,712
SAO JOAO DO TAUAPE,,2012121312,29.232910239327794,2012-12-13,2012,50,713
SAO JOAO DO TAUAPE,,2012121412,28.626195838654326,2012-12-14,2012,50,714
SAO JOAO DO TAUAPE,,2012121512,29.06698325608022,2012-12-15,2012,50,715
SAO JOAO DO TAUAPE,,2012121612,28.919118262548807,2012-12-16,2012,51,716
SAO JOAO DO TAUAPE,,2012121712,28.791842065585058,2012-12-17,2012,51,717
SAO JOAO DO TAUAPE,,2012121812,28.723337524278122,2012-12-18,2012,51,718
SAO JOAO DO TAUAPE,,2012121912,28.298085289716937,2012-12-19,2012,51,719
SAO JOAO DO TAUAPE,,2012122012,28.498919641690577,2012-12-20,2012,51,720
SAO JOAO DO TAUAPE,,2012122112,28.55254409820543,2012-12-21,2012,51,721
SAO JOAO DO TAUAPE,,2012122212,28.75113239964446,2012-12-22,2012,51,722
SAO JOAO DO TAUAPE,,2012122312,28.825813579921714,2012-12-23,2012,52,723
SAO JOAO DO TAUAPE,,2012122412,28.756560355103204,2012-12-24,2012,52,724
SAO JOAO DO TAUAPE,,2012122512,28.555632417690617,2012-12-25,2012,52,725
SAO JOAO DO TAUAPE,,2012122612,28.975924623987794,2012-12-26,2012,52,726
SAO JOAO DO TAUAPE,,2012122712,28.96450720043663,2012-12-27,2012,52,727
SAO JOAO DO TAUAPE,,2012122812,28.964039273241895,2012-12-28,2012,52,728
SAO JOAO DO TAUAPE,,2012122912,28.063466594284478,2012-12-29,2012,52,729
SAO JOAO DO TAUAPE,,2012123012,28.05392087951219,2012-12-30,2012,53,730
SAO JOAO DO TAUAPE,,2012123112,27.695114306601113,2012-12-31,2012,53,731
